user_id,ad_creative_quality,time_of_day,click_probability,is_clicked
user_1746,4,3,0.06245582551507839,0
user_6882,8,15,0.12491165103015679,1
user_1588,1,19,0.09368373827261758,0
user_5222,6,23,0.06245582551507839,0
user_1715,9,23,0.12491165103015679,0
user_6223,8,20,0.20818608505026132,1
user_4696,10,18,0.20818608505026132,0
user_10078,6,9,0.06245582551507839,0
user_6215,6,22,0.14573025953518293,0
user_9081,9,2,0.12491165103015679,0
user_4404,1,13,0.010409304252513065,0
user_1373,1,0,0.010409304252513065,0
user_2806,4,18,0.14573025953518293,0
user_2775,5,9,0.06245582551507839,0
user_5814,3,20,0.09368373827261758,0
user_8146,8,22,0.20818608505026132,0
user_1683,4,20,0.14573025953518293,0
user_2705,2,14,0.010409304252513065,0
user_7995,2,15,0.010409304252513065,0
user_2384,8,4,0.12491165103015679,0
user_1701,1,10,0.010409304252513065,0
user_10495,4,18,0.14573025953518293,0
user_10319,10,6,0.12491165103015679,0
user_5791,1,21,0.09368373827261758,0
user_6990,2,6,0.010409304252513065,0
user_2996,1,20,0.09368373827261758,0
user_3012,6,21,0.14573025953518293,0
user_9906,4,17,0.06245582551507839,0
user_8332,10,21,0.20818608505026132,0
user_9823,4,19,0.14573025953518293,0
user_5483,10,21,0.20818608505026132,0
user_2617,8,10,0.12491165103015679,0
user_2973,7,21,0.14573025953518293,0
user_6481,9,19,0.20818608505026132,1
user_2060,2,20,0.09368373827261758,0
user_10068,6,18,0.14573025953518293,0
user_5484,7,8,0.06245582551507839,0
user_4999,1,4,0.010409304252513065,0
user_5242,5,22,0.14573025953518293,0
user_6361,10,8,0.12491165103015679,0
user_8340,9,6,0.12491165103015679,0
user_2725,10,8,0.12491165103015679,1
user_3713,1,19,0.09368373827261758,0
user_6708,2,19,0.09368373827261758,0
user_5469,8,20,0.20818608505026132,0
user_4437,4,11,0.06245582551507839,0
user_7230,2,18,0.09368373827261758,0
user_1595,4,8,0.06245582551507839,1
user_10519,7,23,0.06245582551507839,0
user_8210,1,9,0.010409304252513065,0
user_7992,1,23,0.010409304252513065,0
user_6915,4,22,0.14573025953518293,0
user_2808,4,18,0.14573025953518293,0
user_7167,6,13,0.06245582551507839,1
user_5800,8,22,0.20818608505026132,0
user_8438,2,19,0.09368373827261758,0
user_1300,9,19,0.20818608505026132,0
user_3219,4,18,0.14573025953518293,0
user_5067,2,12,0.010409304252513065,0
user_1967,10,18,0.20818608505026132,1
user_8005,1,16,0.010409304252513065,0
user_7498,7,3,0.06245582551507839,0
user_2912,6,20,0.14573025953518293,0
user_9672,3,1,0.010409304252513065,0
user_3852,6,18,0.14573025953518293,0
user_9548,9,16,0.12491165103015679,1
user_9707,9,14,0.12491165103015679,0
user_9241,2,7,0.010409304252513065,0
user_1787,1,2,0.010409304252513065,0
user_6896,2,5,0.010409304252513065,0
user_8861,4,11,0.06245582551507839,0
user_2051,6,17,0.06245582551507839,0
user_5307,10,6,0.12491165103015679,0
user_5760,3,21,0.09368373827261758,0
user_4331,2,20,0.09368373827261758,0
user_7467,1,20,0.09368373827261758,0
user_1054,6,9,0.06245582551507839,0
user_1581,8,19,0.20818608505026132,0
user_4470,2,3,0.010409304252513065,0
user_3081,5,9,0.06245582551507839,0
user_7398,4,9,0.06245582551507839,0
user_2744,7,7,0.06245582551507839,0
user_5689,8,11,0.12491165103015679,1
user_7474,5,18,0.14573025953518293,0
user_7752,8,12,0.12491165103015679,0
user_5193,10,21,0.20818608505026132,0
user_9078,8,6,0.12491165103015679,0
user_3550,4,21,0.14573025953518293,0
user_6601,6,20,0.14573025953518293,0
user_7750,5,20,0.14573025953518293,0
user_7114,7,12,0.06245582551507839,0
user_5998,7,10,0.06245582551507839,0
user_7178,5,19,0.14573025953518293,0
user_1320,10,7,0.12491165103015679,1
user_8821,3,3,0.010409304252513065,0
user_7386,5,1,0.06245582551507839,0
user_2567,9,23,0.12491165103015679,0
user_9021,8,19,0.20818608505026132,0
user_1098,1,15,0.010409304252513065,0
user_4084,8,20,0.20818608505026132,0
user_10359,8,18,0.20818608505026132,0
user_1010,6,2,0.06245582551507839,0
user_4979,3,4,0.010409304252513065,0
user_5723,7,18,0.14573025953518293,0
user_10433,3,11,0.010409304252513065,0
user_5968,1,4,0.010409304252513065,0
user_1820,10,7,0.12491165103015679,0
user_10040,10,3,0.12491165103015679,0
user_3058,10,7,0.12491165103015679,0
user_1294,7,20,0.14573025953518293,0
user_7569,4,17,0.06245582551507839,0
user_5649,2,3,0.010409304252513065,0
user_2472,4,18,0.14573025953518293,0
user_1438,10,1,0.12491165103015679,0
user_5433,9,18,0.20818608505026132,0
user_10712,2,4,0.010409304252513065,0
user_8440,4,21,0.14573025953518293,0
user_5045,6,22,0.14573025953518293,0
user_2982,10,21,0.20818608505026132,0
user_2745,8,21,0.20818608505026132,1
user_2086,10,16,0.12491165103015679,0
user_9362,6,2,0.06245582551507839,0
user_7407,5,17,0.06245582551507839,0
user_6609,8,21,0.20818608505026132,1
user_3651,9,20,0.20818608505026132,0
user_2516,6,19,0.14573025953518293,0
user_7369,3,18,0.09368373827261758,0
user_8915,9,7,0.12491165103015679,0
user_9470,3,9,0.010409304252513065,0
user_7498,7,13,0.06245582551507839,0
user_3557,8,10,0.12491165103015679,0
user_7715,7,23,0.06245582551507839,0
user_7277,9,2,0.12491165103015679,0
user_8719,9,9,0.12491165103015679,0
user_3634,10,21,0.20818608505026132,0
user_8932,5,12,0.06245582551507839,0
user_8494,5,13,0.06245582551507839,0
user_5806,10,19,0.20818608505026132,0
user_6045,2,3,0.010409304252513065,0
user_3473,10,13,0.12491165103015679,0
user_6513,2,20,0.09368373827261758,0
user_7786,7,17,0.06245582551507839,0
user_9889,5,10,0.06245582551507839,0
user_8776,5,19,0.14573025953518293,0
user_2962,10,12,0.12491165103015679,0
user_10148,5,18,0.14573025953518293,0
user_7998,3,22,0.09368373827261758,0
user_4411,9,5,0.12491165103015679,0
user_10267,4,23,0.06245582551507839,0
user_1536,5,20,0.14573025953518293,0
user_9630,6,22,0.14573025953518293,1
user_6758,7,15,0.06245582551507839,0
user_8335,4,22,0.14573025953518293,1
user_8906,10,11,0.12491165103015679,0
user_5449,9,18,0.20818608505026132,1
user_7982,4,10,0.06245582551507839,0
user_7978,5,10,0.06245582551507839,1
user_5781,6,18,0.14573025953518293,0
user_8109,5,13,0.06245582551507839,0
user_7724,2,20,0.09368373827261758,0
user_2268,2,11,0.010409304252513065,0
user_9219,5,18,0.14573025953518293,0
user_7461,7,2,0.06245582551507839,0
user_4119,7,21,0.14573025953518293,0
user_9005,3,21,0.09368373827261758,1
user_8915,2,17,0.010409304252513065,1
user_10708,8,5,0.12491165103015679,0
user_8669,2,19,0.09368373827261758,0
user_8513,7,2,0.06245582551507839,0
user_5674,5,4,0.06245582551507839,0
user_8678,5,1,0.06245582551507839,0
user_6132,2,23,0.010409304252513065,0
user_4956,9,2,0.12491165103015679,0
user_1086,6,11,0.06245582551507839,0
user_2222,3,21,0.09368373827261758,0
user_4162,2,19,0.09368373827261758,0
user_3829,6,15,0.06245582551507839,0
user_8817,3,2,0.010409304252513065,0
user_6557,3,17,0.010409304252513065,0
user_10037,2,18,0.09368373827261758,0
user_8326,7,2,0.06245582551507839,0
user_3565,10,18,0.20818608505026132,0
user_3627,10,20,0.20818608505026132,0
user_6074,6,18,0.14573025953518293,0
user_2935,7,4,0.06245582551507839,0
user_6847,10,5,0.12491165103015679,0
user_1909,9,21,0.20818608505026132,1
user_7365,8,22,0.20818608505026132,1
user_1967,5,22,0.14573025953518293,0
user_4526,9,5,0.12491165103015679,0
user_4209,10,8,0.12491165103015679,0
user_7681,9,16,0.12491165103015679,0
user_7810,5,23,0.06245582551507839,0
user_7540,10,3,0.12491165103015679,0
user_6576,10,20,0.20818608505026132,0
user_6363,10,20,0.20818608505026132,0
user_5559,8,18,0.20818608505026132,0
user_9491,3,8,0.010409304252513065,0
user_10006,8,19,0.20818608505026132,0
user_2660,9,18,0.20818608505026132,0
user_7702,6,18,0.14573025953518293,0
user_3322,8,19,0.20818608505026132,0
user_5827,8,9,0.12491165103015679,0
user_3588,2,22,0.09368373827261758,1
user_8572,9,15,0.12491165103015679,0
user_8980,1,19,0.09368373827261758,0
user_7171,9,18,0.20818608505026132,1
user_1873,9,22,0.20818608505026132,0
user_4566,8,21,0.20818608505026132,0
user_2998,1,18,0.09368373827261758,0
user_4394,9,6,0.12491165103015679,0
user_3003,7,19,0.14573025953518293,0
user_2630,6,6,0.06245582551507839,0
user_5750,5,12,0.06245582551507839,0
user_2226,9,22,0.20818608505026132,0
user_1101,5,7,0.06245582551507839,0
user_9120,5,19,0.14573025953518293,0
user_4519,4,21,0.14573025953518293,0
user_4999,2,18,0.09368373827261758,0
user_5576,5,6,0.06245582551507839,0
user_10768,3,23,0.010409304252513065,0
user_7997,3,6,0.010409304252513065,0
user_4407,3,7,0.010409304252513065,0
user_10488,1,9,0.010409304252513065,0
user_6691,6,17,0.06245582551507839,0
user_8938,3,0,0.010409304252513065,0
user_2950,1,3,0.010409304252513065,0
user_9343,2,8,0.010409304252513065,0
user_10969,7,4,0.06245582551507839,0
user_7996,7,18,0.14573025953518293,0
user_3926,7,21,0.14573025953518293,0
user_5075,5,21,0.14573025953518293,1
user_6869,8,16,0.12491165103015679,1
user_1455,3,20,0.09368373827261758,0
user_10216,9,18,0.20818608505026132,1
user_3844,6,21,0.14573025953518293,0
user_1836,5,13,0.06245582551507839,0
user_5632,7,21,0.14573025953518293,1
user_8876,7,4,0.06245582551507839,0
user_4733,8,15,0.12491165103015679,0
user_5211,3,7,0.010409304252513065,0
user_6442,8,21,0.20818608505026132,0
user_8363,7,18,0.14573025953518293,0
user_3646,8,18,0.20818608505026132,1
user_2969,7,8,0.06245582551507839,0
user_4651,8,4,0.12491165103015679,0
user_9229,1,13,0.010409304252513065,0
user_2108,7,18,0.14573025953518293,1
user_2107,5,8,0.06245582551507839,0
user_1266,2,1,0.010409304252513065,0
user_2635,10,21,0.20818608505026132,1
user_8380,2,19,0.09368373827261758,0
user_6106,5,5,0.06245582551507839,0
user_10353,7,7,0.06245582551507839,0
user_9071,1,14,0.010409304252513065,0
user_1930,10,19,0.20818608505026132,0
user_10496,8,8,0.12491165103015679,0
user_6175,10,10,0.12491165103015679,1
user_7427,10,0,0.12491165103015679,0
user_6522,1,11,0.010409304252513065,0
user_8920,3,20,0.09368373827261758,0
user_8052,2,14,0.010409304252513065,0
user_6109,6,16,0.06245582551507839,0
user_7437,10,17,0.12491165103015679,0
user_5888,1,19,0.09368373827261758,0
user_6896,1,20,0.09368373827261758,0
user_7914,4,19,0.14573025953518293,0
user_4632,6,18,0.14573025953518293,0
user_6218,10,20,0.20818608505026132,0
user_8496,2,6,0.010409304252513065,0
user_5834,6,18,0.14573025953518293,0
user_2013,1,22,0.09368373827261758,0
user_3021,5,17,0.06245582551507839,0
user_8540,2,2,0.010409304252513065,0
user_9347,4,18,0.14573025953518293,0
user_10440,5,18,0.14573025953518293,0
user_3651,2,16,0.010409304252513065,0
user_8103,6,15,0.06245582551507839,0
user_3075,1,18,0.09368373827261758,0
user_6464,7,17,0.06245582551507839,0
user_10847,1,19,0.09368373827261758,0
user_7334,10,9,0.12491165103015679,0
user_10769,6,14,0.06245582551507839,0
user_6534,9,2,0.12491165103015679,0
user_6832,6,0,0.06245582551507839,0
user_1684,10,19,0.20818608505026132,0
user_2899,7,10,0.06245582551507839,0
user_7509,2,19,0.09368373827261758,0
user_1582,9,20,0.20818608505026132,0
user_10358,9,19,0.20818608505026132,1
user_9221,8,19,0.20818608505026132,1
user_10716,7,5,0.06245582551507839,0
user_2612,3,22,0.09368373827261758,0
user_6766,3,22,0.09368373827261758,0
user_10854,4,22,0.14573025953518293,1
user_10505,1,8,0.010409304252513065,0
user_7525,3,13,0.010409304252513065,0
user_6267,2,20,0.09368373827261758,0
user_7731,1,6,0.010409304252513065,0
user_1908,9,16,0.12491165103015679,0
user_5824,10,21,0.20818608505026132,1
user_5064,5,19,0.14573025953518293,1
user_2411,9,19,0.20818608505026132,0
user_3463,2,15,0.010409304252513065,0
user_3636,3,20,0.09368373827261758,0
user_6340,4,22,0.14573025953518293,0
user_8076,4,8,0.06245582551507839,0
user_3691,2,19,0.09368373827261758,0
user_2556,9,9,0.12491165103015679,1
user_10241,5,2,0.06245582551507839,0
user_6554,9,11,0.12491165103015679,0
user_8607,5,22,0.14573025953518293,0
user_4421,5,20,0.14573025953518293,1
user_3273,6,22,0.14573025953518293,0
user_6364,7,19,0.14573025953518293,0
user_7211,10,14,0.12491165103015679,0
user_10275,3,3,0.010409304252513065,0
user_1769,2,19,0.09368373827261758,0
user_5564,7,23,0.06245582551507839,0
user_4593,7,15,0.06245582551507839,0
user_2160,3,17,0.010409304252513065,0
user_5015,4,9,0.06245582551507839,0
user_3203,6,19,0.14573025953518293,1
user_2375,1,20,0.09368373827261758,0
user_4013,4,21,0.14573025953518293,0
user_7157,4,17,0.06245582551507839,0
user_1662,2,4,0.010409304252513065,0
user_3549,3,18,0.09368373827261758,0
user_3164,2,11,0.010409304252513065,0
user_3579,9,13,0.12491165103015679,0
user_5053,4,22,0.14573025953518293,0
user_4520,3,20,0.09368373827261758,0
user_9221,5,8,0.06245582551507839,0
user_2442,2,20,0.09368373827261758,0
user_4413,2,10,0.010409304252513065,0
user_5736,10,6,0.12491165103015679,0
user_7589,3,8,0.010409304252513065,0
user_6934,10,9,0.12491165103015679,0
user_10590,9,16,0.12491165103015679,1
user_10875,9,23,0.12491165103015679,0
user_10654,2,6,0.010409304252513065,0
user_2699,4,4,0.06245582551507839,0
user_9624,8,7,0.12491165103015679,0
user_1038,8,21,0.20818608505026132,1
user_5977,9,18,0.20818608505026132,0
user_5777,6,22,0.14573025953518293,0
user_3650,3,21,0.09368373827261758,1
user_7429,1,20,0.09368373827261758,0
user_9529,3,3,0.010409304252513065,0
user_10221,3,0,0.010409304252513065,0
user_4308,2,19,0.09368373827261758,0
user_2912,8,16,0.12491165103015679,0
user_5484,3,11,0.010409304252513065,0
user_3818,9,19,0.20818608505026132,0
user_1050,1,10,0.010409304252513065,0
user_1968,3,19,0.09368373827261758,1
user_7088,8,7,0.12491165103015679,0
user_6367,1,14,0.010409304252513065,0
user_5570,3,18,0.09368373827261758,0
user_8576,5,13,0.06245582551507839,0
user_4271,7,20,0.14573025953518293,1
user_3532,9,6,0.12491165103015679,0
user_1563,4,14,0.06245582551507839,0
user_9963,4,20,0.14573025953518293,1
user_4379,6,21,0.14573025953518293,0
user_7321,1,4,0.010409304252513065,0
user_3695,3,8,0.010409304252513065,0
user_2775,9,11,0.12491165103015679,0
user_1373,8,0,0.12491165103015679,0
user_8094,8,21,0.20818608505026132,0
user_6692,4,16,0.06245582551507839,0
user_2216,3,4,0.010409304252513065,0
user_2226,7,22,0.14573025953518293,0
user_7230,5,19,0.14573025953518293,0
user_5518,6,21,0.14573025953518293,0
user_2584,9,7,0.12491165103015679,0
user_10325,8,18,0.20818608505026132,0
user_9579,10,2,0.12491165103015679,0
user_3309,3,20,0.09368373827261758,0
user_2288,10,19,0.20818608505026132,0
user_4156,6,20,0.14573025953518293,0
user_6161,3,18,0.09368373827261758,1
user_8629,9,21,0.20818608505026132,0
user_6526,5,21,0.14573025953518293,0
user_2652,3,9,0.010409304252513065,0
user_1452,9,19,0.20818608505026132,1
user_2873,1,10,0.010409304252513065,0
user_9822,4,19,0.14573025953518293,1
user_3793,4,7,0.06245582551507839,0
user_2983,8,20,0.20818608505026132,0
user_8601,2,20,0.09368373827261758,0
user_5286,5,6,0.06245582551507839,0
user_6601,3,16,0.010409304252513065,0
user_3378,9,18,0.20818608505026132,0
user_6853,1,4,0.010409304252513065,0
user_6151,8,23,0.12491165103015679,1
user_8209,3,1,0.010409304252513065,0
user_10586,7,8,0.06245582551507839,0
user_8953,8,19,0.20818608505026132,0
user_8499,6,23,0.06245582551507839,0
user_2854,3,14,0.010409304252513065,0
user_6607,9,21,0.20818608505026132,1
user_2305,1,19,0.09368373827261758,0
user_1698,9,19,0.20818608505026132,1
user_6944,1,3,0.010409304252513065,0
user_9300,4,20,0.14573025953518293,0
user_4351,5,17,0.06245582551507839,0
user_3865,8,9,0.12491165103015679,0
user_9171,9,0,0.12491165103015679,0
user_7771,10,18,0.20818608505026132,0
user_1685,1,4,0.010409304252513065,0
user_3560,6,20,0.14573025953518293,0
user_2670,4,18,0.14573025953518293,1
user_3006,9,20,0.20818608505026132,0
user_4600,4,6,0.06245582551507839,0
user_2625,8,4,0.12491165103015679,0
user_8995,5,18,0.14573025953518293,0
user_10449,7,4,0.06245582551507839,0
user_5989,9,18,0.20818608505026132,0
user_6294,8,12,0.12491165103015679,0
user_9412,10,12,0.12491165103015679,1
user_1595,3,7,0.010409304252513065,0
user_8335,4,18,0.14573025953518293,0
user_7033,1,23,0.010409304252513065,0
user_9852,5,5,0.06245582551507839,0
user_10855,3,3,0.010409304252513065,0
user_6168,3,8,0.010409304252513065,0
user_2738,8,19,0.20818608505026132,0
user_10689,6,19,0.14573025953518293,0
user_2333,5,18,0.14573025953518293,0
user_10234,5,0,0.06245582551507839,0
user_9643,4,21,0.14573025953518293,0
user_3128,10,21,0.20818608505026132,0
user_8078,9,20,0.20818608505026132,0
user_5540,9,0,0.12491165103015679,0
user_10302,9,23,0.12491165103015679,0
user_10603,6,22,0.14573025953518293,0
user_4697,4,6,0.06245582551507839,0
user_3136,7,16,0.06245582551507839,0
user_3080,10,10,0.12491165103015679,0
user_2313,7,21,0.14573025953518293,0
user_8211,9,18,0.20818608505026132,0
user_1192,3,2,0.010409304252513065,0
user_2563,6,4,0.06245582551507839,0
user_5331,4,14,0.06245582551507839,0
user_3898,8,16,0.12491165103015679,0
user_4367,10,19,0.20818608505026132,0
user_2033,7,1,0.06245582551507839,1
user_2351,2,21,0.09368373827261758,0
user_9997,1,18,0.09368373827261758,0
user_5297,4,2,0.06245582551507839,0
user_8091,9,19,0.20818608505026132,0
user_1513,7,10,0.06245582551507839,0
user_3779,10,2,0.12491165103015679,0
user_8045,2,9,0.010409304252513065,0
user_9120,1,14,0.010409304252513065,0
user_3664,10,23,0.12491165103015679,1
user_3110,6,2,0.06245582551507839,0
user_10034,9,19,0.20818608505026132,0
user_5846,10,2,0.12491165103015679,0
user_6888,1,22,0.09368373827261758,0
user_2694,4,12,0.06245582551507839,0
user_8460,5,8,0.06245582551507839,0
user_9654,10,7,0.12491165103015679,0
user_5024,7,10,0.06245582551507839,0
user_8175,4,16,0.06245582551507839,0
user_5494,6,23,0.06245582551507839,0
user_9084,1,11,0.010409304252513065,0
user_7525,5,17,0.06245582551507839,0
user_4733,10,14,0.12491165103015679,0
user_5975,5,21,0.14573025953518293,0
user_9497,1,19,0.09368373827261758,0
user_2827,8,5,0.12491165103015679,0
user_5861,3,9,0.010409304252513065,0
user_5142,4,12,0.06245582551507839,0
user_10178,9,18,0.20818608505026132,0
user_6926,3,8,0.010409304252513065,0
user_9463,8,2,0.12491165103015679,0
user_2225,2,13,0.010409304252513065,0
user_10896,6,22,0.14573025953518293,0
user_8654,8,4,0.12491165103015679,0
user_3127,3,5,0.010409304252513065,0
user_4850,2,18,0.09368373827261758,0
user_1394,9,20,0.20818608505026132,1
user_8013,2,14,0.010409304252513065,0
user_3389,3,20,0.09368373827261758,0
user_8913,2,22,0.09368373827261758,0
user_4141,8,16,0.12491165103015679,0
user_3314,1,20,0.09368373827261758,0
user_5749,6,20,0.14573025953518293,0
user_1084,10,8,0.12491165103015679,0
user_8304,3,6,0.010409304252513065,0
user_1835,4,13,0.06245582551507839,1
user_4022,7,15,0.06245582551507839,0
user_10993,9,20,0.20818608505026132,0
user_7035,6,7,0.06245582551507839,0
user_2617,3,15,0.010409304252513065,0
user_5226,10,18,0.20818608505026132,0
user_8230,1,21,0.09368373827261758,0
user_9417,2,15,0.010409304252513065,0
user_8009,10,10,0.12491165103015679,0
user_5774,10,15,0.12491165103015679,0
user_3816,10,21,0.20818608505026132,0
user_10077,4,22,0.14573025953518293,0
user_1122,7,4,0.06245582551507839,0
user_10539,9,1,0.12491165103015679,1
user_10852,6,12,0.06245582551507839,0
user_4305,8,14,0.12491165103015679,0
user_7437,6,10,0.06245582551507839,0
user_9550,5,8,0.06245582551507839,0
user_7324,7,19,0.14573025953518293,0
user_3726,8,19,0.20818608505026132,1
user_1437,8,19,0.20818608505026132,0
user_9059,9,19,0.20818608505026132,0
user_4373,7,17,0.06245582551507839,0
